game_id,date,home_team,away_team,matchup,home_won,home_score,away_score,margin,total_points,h_wins,h_losses,h_win_pct,h_l10_wins,h_l10_pct,h_l5_wins,h_l5_pct,h_streak,h_home_win_pct,h_away_win_pct,h_avg_pts_scored,h_avg_pts_allowed,h_net_rating_proxy,h_l10_avg_scored,h_l10_avg_allowed,h_l10_net,h_rest_days,h_b2b,h_three_in_four,h_close_win_pct,h_blowout_wins,h_blowout_losses,h_avg_margin,h_games_played,a_wins,a_losses,a_win_pct,a_l10_wins,a_l10_pct,a_l5_wins,a_l5_pct,a_streak,a_home_win_pct,a_away_win_pct,a_avg_pts_scored,a_avg_pts_allowed,a_net_rating_proxy,a_l10_avg_scored,a_l10_avg_allowed,a_l10_net,a_rest_days,a_b2b,a_three_in_four,a_close_win_pct,a_blowout_wins,a_blowout_losses,a_avg_margin,a_games_played,diff_win_pct,diff_l10_pct,diff_net_rating,diff_l10_net,diff_streak,diff_rest_days,diff_close_win_pct,home_b2b,away_b2b,both_b2b,home_3in4,away_3in4,h_avg_height_inches,h_max_height_inches,h_tallest_shortest_gap,h_total_blocks,h_avg_age,h_roster_size_played,a_avg_height_inches,a_max_height_inches,a_tallest_shortest_gap,a_total_blocks,a_avg_age,a_roster_size_played,diff_avg_height,diff_blocks,diff_avg_age,h_opp_is_good,a_opp_is_good,h_opp_strength,a_opp_strength,diff_opp_strength,h_win_rate_vs_good,h_win_rate_vs_bad,a_win_rate_vs_good,a_win_rate_vs_bad,h_margin_vs_good,h_margin_vs_bad,a_margin_vs_good,a_margin_vs_bad,diff_wr_vs_good,diff_wr_vs_bad,diff_margin_vs_good,diff_margin_vs_bad,h_form_momentum,a_form_momentum,diff_form_momentum,h_l5_momentum,a_l5_momentum,diff_l5_momentum,h_scoring_trend,a_scoring_trend,h_defense_trend,a_defense_trend,diff_scoring_trend,diff_defense_trend,h_blowout_rate,a_blowout_rate,h_blowout_loss_rate,a_blowout_loss_rate,diff_blowout_rate,h_home_away_split,a_home_away_split,h_venue_edge
18447406,2026-01-16,SAC,WAS,WAS @ SAC,1,128,115,13,243,11,30,0.268,3,0.3,3,0.6,3,0.381,0.15,110.2,120.7,-10.5,104.5,116.8,-12.3,1,0,0,0.6,1,11,-10.5,41,10,29,0.256,4,0.4,1,0.2,-4,0.316,0.2,112.6,123.9,-11.3,110.0,118.2,-8.2,1,0,0,0.429,4,19,-11.3,39,0.012,-0.1,0.8,-4.1,7,0,0.171,0,0,0,0,0,78.4,85,12,5,0.0,10,78.9,84,8,2,0.0,10,-0.5,3,0.0,0,0,0.256,0.268,-0.01200000000000001,0.3333333333333333,0.1,0.13043478260869565,0.4666666666666667,-9.933333333333334,-12.9,-13.869565217391305,-7.266666666666667,0.20289855072463767,-0.3666666666666667,3.936231884057971,-5.633333333333334,-1.8000000000000007,3.1000000000000014,-4.900000000000002,0.33199999999999996,-0.055999999999999994,0.38799999999999996,-5.700000000000003,-2.5999999999999943,3.9000000000000057,5.700000000000003,-3.1000000000000085,-1.7999999999999972,0.024390243902439025,0.10256410256410256,0.2682926829268293,0.48717948717948717,-0.07817385866166354,0.231,0.11599999999999999,0.181
18447412,2026-01-17,SAS,MIN,MIN @ SAS,1,126,123,3,249,28,14,0.667,5,0.5,3,0.6,1,0.737,0.609,117.5,112.8,4.8,110.0,108.9,1.1,1,0,0,0.571,8,1,4.8,42,27,15,0.643,7,0.7,3,0.6,-1,0.714,0.571,120.0,114.5,5.5,123.9,113.8,10.1,0,1,0,0.538,9,4,5.5,42,0.024,-0.2,-0.7,-9.0,2,1,0.033,0,1,0,0,0,79.5,88,13,5,0.0,10,78.3,83,10,7,0.0,10,1.2,-2,0.0,1,1,0.643,0.667,-0.02400000000000002,0.6086956521739131,0.7222222222222222,0.47368421052631576,0.8095238095238095,2.3043478260869565,6.333333333333333,0.3684210526315789,11.380952380952381,0.13501144164759732,-0.08730158730158732,1.9359267734553776,-5.047619047619048,-3.6999999999999997,4.6,-8.299999999999999,-0.06700000000000006,-0.04300000000000004,-0.02400000000000002,-7.5,3.9000000000000057,3.8999999999999915,0.7000000000000028,-11.400000000000006,3.1999999999999886,0.19047619047619047,0.21428571428571427,0.023809523809523808,0.09523809523809523,-0.023809523809523808,0.128,0.14300000000000002,0.16600000000000004
18447415,2026-01-17,POR,LAL,LAL @ POR,1,132,116,16,248,20,22,0.476,7,0.7,3,0.6,1,0.524,0.429,115.9,118.4,-2.6,113.6,113.2,0.4,1,0,0,0.588,3,8,-2.6,42,24,14,0.632,5,0.5,1,0.2,-1,0.611,0.65,116.7,116.9,-0.2,115.2,115.4,-0.2,1,0,0,0.875,5,10,-0.2,38,-0.156,0.2,-2.4,0.6,2,0,-0.287,0,0,0,0,0,78.9,86,11,5,0.0,10,78.4,82,8,6,0.0,12,0.5,-1,0.0,1,0,0.632,0.476,0.15600000000000003,0.4074074074074074,0.6428571428571429,0.5555555555555556,0.6842105263157895,-4.333333333333333,0.9285714285714286,-5.5,3.8947368421052633,-0.1481481481481482,-0.041353383458646586,1.166666666666667,-2.966165413533835,3.0,0.0,3.0,0.124,-0.432,0.556,-2.3000000000000114,-1.5,5.200000000000003,1.5,-0.8000000000000114,3.700000000000003,0.07142857142857142,0.13157894736842105,0.19047619047619047,0.2631578947368421,-0.06015037593984962,0.09500000000000003,-0.039000000000000035,-0.126
18447414,2026-01-17,DEN,WAS,WAS @ DEN,1,121,115,6,236,28,13,0.683,6,0.6,4,0.8,3,0.647,0.708,122.6,117.2,5.3,112.6,116.3,-3.7,2,0,0,0.533,8,2,5.3,41,10,30,0.25,3,0.3,0,0.0,-5,0.316,0.19,112.6,124.0,-11.3,109.9,119.8,-9.9,0,1,0,0.429,4,19,-11.3,40,0.433,0.3,16.6,6.2,8,2,0.104,0,1,0,0,0,77.9,82,8,4,0.0,9,79.2,84,8,4,0.0,9,-1.3,0,0.0,0,1,0.25,0.683,-0.43300000000000005,0.6666666666666666,0.7368421052631579,0.13043478260869565,0.4375,3.6666666666666665,7.7894736842105265,-13.869565217391305,-7.625,0.536231884057971,0.29934210526315785,17.536231884057973,15.414473684210527,-9.0,1.4000000000000004,-10.4,0.11699999999999999,-0.25,0.367,-10.0,-2.6999999999999886,0.9000000000000057,4.200000000000003,-7.300000000000011,-3.299999999999997,0.1951219512195122,0.1,0.04878048780487805,0.475,0.0951219512195122,-0.06099999999999994,0.126,0.457
18447413,2026-01-17,GSW,CHA,CHA @ GSW,1,136,116,20,252,22,19,0.537,7,0.7,4,0.8,2,0.714,0.35,115.7,113.3,2.4,118.4,113.0,5.4,1,0,0,0.333,8,4,2.4,41,15,26,0.366,4,0.4,2,0.4,1,0.368,0.364,116.6,116.7,-0.1,119.7,111.3,8.4,1,0,0,0.0,9,8,-0.1,41,0.171,0.3,2.5,-3.0,1,0,0.333,0,0,0,0,0,76.6,84,10,7,0.0,10,79.0,85,10,3,0.0,10,-2.4,4,0.0,0,1,0.366,0.537,-0.17100000000000004,0.4,0.65,0.4230769230769231,0.21428571428571427,-3.75,8.3,-0.7307692307692307,-0.21428571428571427,-0.02307692307692305,0.4357142857142857,-3.019230769230769,8.514285714285714,3.0000000000000004,8.5,-5.5,0.263,0.03400000000000003,0.22899999999999998,2.700000000000003,3.1000000000000085,0.29999999999999716,5.400000000000006,-0.4000000000000057,-5.1000000000000085,0.1951219512195122,0.21951219512195122,0.0975609756097561,0.1951219512195122,-0.02439024390243902,0.364,0.0040000000000000036,0.35
18447411,2026-01-17,MIA,OKC,OKC @ MIA,1,122,120,2,242,21,20,0.512,5,0.5,1,0.2,-1,0.667,0.35,119.4,117.8,1.6,119.3,119.1,0.2,1,0,0,0.6,9,4,1.6,41,34,7,0.829,8,0.8,5,1.0,5,0.864,0.789,121.0,107.3,13.7,119.7,109.2,10.5,1,0,0,0.429,20,3,13.7,41,-0.317,-0.3,-12.1,-10.3,-6,0,0.171,0,0,0,0,0,78.0,84,10,4,0.0,10,78.0,85,10,6,0.0,10,0.0,-2,0.0,1,1,0.829,0.512,0.31699999999999995,0.4482758620689655,0.7272727272727273,0.6842105263157895,0.9523809523809523,0.20689655172413793,5.7272727272727275,12.105263157894736,15.476190476190476,-0.23593466424682397,-0.22510822510822504,-11.898366606170597,-9.748917748917748,-1.4000000000000001,-3.1999999999999993,1.7999999999999992,-0.312,0.17100000000000004,-0.48300000000000004,-0.10000000000000853,-1.2999999999999972,-1.2999999999999972,-1.9000000000000057,1.1999999999999886,0.6000000000000085,0.21951219512195122,0.4878048780487805,0.0975609756097561,0.07317073170731707,-0.2682926829268293,0.31700000000000006,0.07499999999999996,-0.122
18447410,2026-01-17,NYK,PHX,PHX @ NYK,0,99,106,-7,205,26,16,0.619,3,0.3,2,0.4,-2,0.81,0.429,119.0,115.1,3.9,113.7,119.6,-5.9,1,0,0,0.625,8,2,3.9,42,24,17,0.585,6,0.6,3,0.6,-2,0.737,0.455,114.6,112.0,2.5,112.9,107.0,5.9,1,0,0,0.429,9,7,2.5,41,0.034,-0.3,1.4,-11.8,0,0,0.196,0,0,0,0,0,78.7,84,10,5,0.0,10,78.1,85,12,2,0.0,10,0.6,3,0.0,1,1,0.585,0.619,-0.03400000000000003,0.43478260869565216,0.8333333333333334,0.391304347826087,0.8235294117647058,-0.4782608695652174,9.277777777777779,-2.782608695652174,9.647058823529411,0.04347826086956519,0.009803921568627527,2.3043478260869565,-0.3692810457516327,-9.8,3.4000000000000004,-13.200000000000001,-0.21899999999999997,0.015000000000000013,-0.23399999999999999,-5.299999999999997,-1.6999999999999886,-4.5,5.0,-3.6000000000000085,-9.5,0.19047619047619047,0.21951219512195122,0.047619047619047616,0.17073170731707318,-0.029036004645760755,0.38100000000000006,0.282,0.35500000000000004
18447409,2026-01-17,DET,IND,IND @ DET,1,121,78,43,199,29,10,0.744,6,0.6,4,0.8,1,0.8,0.684,117.6,111.1,6.5,114.7,109.0,5.7,1,0,0,0.571,8,1,6.5,39,10,32,0.238,4,0.4,4,0.8,1,0.333,0.111,111.0,118.3,-7.4,114.8,115.7,-0.9,0,1,0,0.333,3,15,-7.4,42,0.506,0.2,13.9,6.6,0,1,0.238,0,1,0,0,0,78.6,82,9,6,0.0,13,78.8,85,10,2,0.0,11,-0.2,4,0.0,0,1,0.238,0.744,-0.506,0.7647058823529411,0.75,0.14814814814814814,0.42857142857142855,6.411764705882353,7.25,-8.88888888888889,-4.5,0.616557734204793,0.32142857142857145,15.300653594771243,11.75,-0.7999999999999998,6.5,-7.3,0.05600000000000005,0.562,-0.506,-2.8999999999999915,3.799999999999997,2.0999999999999943,2.5999999999999943,-6.699999999999989,-0.5,0.20512820512820512,0.07142857142857142,0.02564102564102564,0.35714285714285715,0.1336996336996337,0.11599999999999999,0.22200000000000003,0.6890000000000001
18447408,2026-01-17,ATL,BOS,BOS @ ATL,0,106,132,-26,238,20,23,0.465,5,0.5,3,0.6,-2,0.389,0.52,117.9,118.9,-1.0,115.1,114.9,0.2,1,0,0,0.5,9,11,-1.0,43,25,15,0.625,6,0.6,2,0.4,1,0.632,0.619,116.7,110.2,6.5,116.3,109.8,6.5,1,0,0,0.462,9,2,6.5,40,-0.16,-0.1,-7.5,-6.3,-3,0,0.038,0,0,0,0,0,78.8,83,10,4,0.0,12,78.7,84,9,8,0.0,12,0.1,-4,0.0,1,0,0.625,0.465,0.15999999999999998,0.38461538461538464,0.625,0.6,0.6842105263157895,-3.423076923076923,4.25,2.35,11.157894736842104,-0.21538461538461534,-0.05921052631578949,-5.773076923076923,-6.907894736842104,1.2,0.0,1.2,0.13499999999999995,-0.22499999999999998,0.35999999999999993,-2.8000000000000114,-0.4000000000000057,4.0,0.4000000000000057,-2.4000000000000057,3.5999999999999943,0.20930232558139536,0.225,0.2558139534883721,0.05,-0.015697674418604646,-0.131,0.013000000000000012,-0.22999999999999998
18447407,2026-01-17,DAL,UTA,UTA @ DAL,1,138,120,18,258,16,26,0.381,4,0.4,2,0.4,1,0.522,0.211,113.6,117.0,-3.4,113.4,114.9,-1.5,1,0,0,0.538,1,5,-3.4,42,14,27,0.341,2,0.2,2,0.4,-2,0.429,0.25,119.3,127.4,-8.0,115.8,128.4,-12.6,1,0,0,0.5,2,13,-8.0,41,0.04,0.2,4.6,11.1,3,0,0.038,0,0,0,0,0,77.3,83,12,2,0.0,11,78.9,83,7,3,0.0,9,-1.6,-1,0.0,0,0,0.341,0.381,-0.03999999999999998,0.38095238095238093,0.4,0.22727272727272727,0.4444444444444444,-3.4761904761904763,-1.75,-10.363636363636363,-6.833333333333333,0.15367965367965367,-0.0444444444444444,6.887445887445887,5.083333333333333,1.9,-4.6,6.5,0.019000000000000017,0.059,-0.03999999999999998,-0.19999999999998863,-3.5,2.0999999999999943,-1.0,3.3000000000000114,3.0999999999999943,0.023809523809523808,0.04878048780487805,0.11904761904761904,0.3170731707317073,-0.024970963995354242,0.31100000000000005,0.179,0.272
18447416,2026-01-18,MEM,ORL,ORL @ MEM,1,126,109,17,235,17,23,0.425,3,0.3,2,0.4,-1,0.45,0.4,114.8,116.2,-1.4,114.2,116.2,-2.0,2,0,0,0.5,5,5,-1.4,40,23,18,0.561,6,0.6,3,0.6,2,0.667,0.45,116.3,114.9,1.4,114.7,114.6,0.1,2,0,0,0.667,5,4,1.4,41,-0.136,-0.3,-2.8,-2.1,-3,0,-0.167,0,0,0,0,0,78.8,84,10,7,0.0,11,79.9,83,10,6,0.0,9,-1.1,1,0.0,1,0,0.561,0.425,0.13600000000000007,0.10526315789473684,0.7,0.47619047619047616,0.631578947368421,-8.157894736842104,4.65,0.5238095238095238,2.1578947368421053,-0.37092731829573933,0.06842105263157894,-8.681704260651628,2.492105263157895,-0.6000000000000001,-1.2999999999999998,0.6999999999999997,-0.024999999999999967,0.038999999999999924,-0.06399999999999989,-0.5999999999999943,-1.5999999999999943,0.0,0.30000000000001137,1.0,-0.30000000000001137,0.125,0.12195121951219512,0.125,0.0975609756097561,0.0030487804878048808,0.04999999999999999,0.21700000000000003,0.0
18447417,2026-01-18,CHI,BKN,BKN @ CHI,1,124,102,22,226,19,22,0.463,4,0.4,2,0.4,-1,0.571,0.35,117.3,120.7,-3.4,112.4,116.7,-4.3,1,0,0,0.667,3,6,-3.4,41,12,27,0.308,2,0.2,1,0.2,1,0.286,0.333,108.9,113.8,-4.8,106.5,114.0,-7.5,1,0,0,0.2,5,10,-4.8,39,0.155,0.2,1.4,3.2,-2,0,0.467,0,0,0,0,0,77.6,81,8,5,0.0,9,79.4,83,8,4,0.0,10,-1.8,1,0.0,0,0,0.308,0.463,-0.15500000000000003,0.5,0.4,0.2631578947368421,0.3684210526315789,-3.75,-3.5,-7.7894736842105265,-1.1578947368421053,0.2368421052631579,0.031578947368421095,4.0394736842105265,-2.3421052631578947,-0.8999999999999999,-2.7,1.8000000000000003,-0.063,-0.10799999999999998,0.044999999999999984,-4.8999999999999915,-2.4000000000000057,4.0,-0.20000000000000284,-2.499999999999986,4.200000000000003,0.07317073170731707,0.1282051282051282,0.14634146341463414,0.2564102564102564,-0.055034396497811125,0.22099999999999997,-0.04700000000000004,0.23799999999999993
18447418,2026-01-18,HOU,NOP,NOP @ HOU,1,119,110,9,229,24,14,0.632,5,0.5,2,0.4,1,0.812,0.5,116.9,110.3,6.6,107.5,107.6,-0.1,1,0,0,0.455,13,2,6.6,38,10,34,0.227,2,0.2,2,0.4,-1,0.28,0.158,115.0,122.3,-7.3,113.3,120.6,-7.3,1,0,0,0.4,3,12,-7.3,44,0.405,0.3,13.9,7.2,2,0,0.055,0,0,0,0,0,80.6,83,9,4,0.0,9,79.5,83,8,5,0.0,10,1.1,-1,0.0,0,1,0.227,0.632,-0.405,0.7647058823529411,0.55,0.07692307692307693,0.47058823529411764,8.352941176470589,5.6,-10.846153846153847,-1.8823529411764706,0.6877828054298643,0.0794117647058824,19.199095022624434,7.482352941176471,-6.699999999999999,0.0,-6.699999999999999,-0.23199999999999998,0.17300000000000001,-0.405,-9.400000000000006,-1.7000000000000028,2.700000000000003,1.7000000000000028,-7.700000000000003,1.0,0.34210526315789475,0.06818181818181818,0.05263157894736842,0.2727272727272727,0.27392344497607657,0.31200000000000006,0.12200000000000003,0.654
18447419,2026-01-18,DEN,CHA,CHA @ DEN,0,87,110,-23,197,29,13,0.69,7,0.7,4,0.8,4,0.667,0.708,122.5,117.2,5.4,112.4,113.1,-0.7,0,1,0,0.533,8,2,5.4,42,15,27,0.357,4,0.4,2,0.4,-1,0.368,0.348,116.6,117.1,-0.5,120.0,112.6,7.4,0,1,0,0.0,9,9,-0.5,42,0.333,0.3,5.9,-8.1,5,0,0.533,1,1,1,0,0,78.3,82,8,5,0.0,10,79.2,85,10,3,0.0,12,-0.9,2,0.0,0,1,0.357,0.69,-0.33299999999999996,0.6666666666666666,0.75,0.4074074074074074,0.21428571428571427,3.6666666666666665,7.7,-1.4444444444444444,-0.21428571428571427,0.25925925925925924,0.5357142857142857,5.111111111111111,7.914285714285715,-6.1000000000000005,7.9,-14.0,0.1100000000000001,0.04300000000000004,0.06700000000000006,-10.099999999999994,3.4000000000000057,4.1000000000000085,4.5,-13.5,-0.3999999999999915,0.19047619047619047,0.21428571428571427,0.047619047619047616,0.21428571428571427,-0.023809523809523808,-0.040999999999999925,0.020000000000000018,0.31900000000000006
18447420,2026-01-18,SAC,POR,POR @ SAC,0,110,117,-7,227,12,30,0.286,4,0.4,4,0.8,4,0.409,0.15,110.6,120.6,-10.0,107.2,115.8,-8.6,1,0,0,0.6,1,11,-10.0,42,21,22,0.488,7,0.7,3,0.6,2,0.545,0.429,116.2,118.4,-2.1,114.3,112.6,1.7,0,1,0,0.588,4,8,-2.1,43,-0.202,-0.3,-7.9,-10.3,2,1,0.012,0,1,0,0,0,78.5,85,12,5,0.0,10,79.7,86,11,4,0.0,10,-1.2,1,0.0,0,0,0.488,0.286,0.202,0.3333333333333333,0.18181818181818182,0.42857142857142855,0.6428571428571429,-9.933333333333334,-10.545454545454545,-3.607142857142857,0.9285714285714286,-0.09523809523809523,-0.4610389610389611,-6.326190476190476,-11.474025974025974,1.4000000000000004,3.8,-2.3999999999999995,0.514,0.11199999999999999,0.402,-3.3999999999999915,-1.9000000000000057,4.799999999999997,5.800000000000011,-1.4999999999999858,-1.0000000000000142,0.023809523809523808,0.09302325581395349,0.2619047619047619,0.18604651162790697,-0.06921373200442968,0.259,0.11600000000000005,-0.020000000000000018
18447421,2026-01-18,LAL,TOR,TOR @ LAL,1,110,93,17,203,24,15,0.615,4,0.4,1,0.2,-2,0.611,0.619,116.7,117.3,-0.6,114.3,118.5,-4.2,0,1,0,0.875,5,11,-0.6,39,25,18,0.581,6,0.6,2,0.4,-1,0.565,0.6,114.0,112.3,1.7,112.6,110.2,2.4,1,0,0,0.667,7,8,1.7,43,0.034,-0.2,-2.3,-6.6,-1,-1,0.208,1,0,0,0,0,79.9,84,10,6,0.0,10,78.2,81,8,5,0.0,11,1.7,1,0.0,1,1,0.581,0.615,-0.03400000000000003,0.5555555555555556,0.65,0.5,0.6666666666666666,-5.5,2.9,0.125,2.7222222222222223,0.05555555555555558,-0.016666666666666607,-5.625,0.1777777777777776,-3.6,0.7,-4.3,-0.415,-0.18099999999999994,-0.23400000000000004,-2.4000000000000057,-1.4000000000000057,-1.2000000000000028,2.0999999999999943,-1.0,-3.299999999999997,0.1282051282051282,0.16279069767441862,0.28205128205128205,0.18604651162790697,-0.03458556946929042,-0.008000000000000007,-0.03500000000000003,0.01100000000000001
18447429,2026-01-19,SAS,UTA,UTA @ SAS,1,123,110,13,233,29,14,0.674,6,0.6,3,0.6,2,0.75,0.609,117.7,113.0,4.7,112.5,109.9,2.6,1,0,0,0.6,8,1,4.7,43,14,28,0.333,2,0.2,1,0.2,-3,0.429,0.238,119.4,127.6,-8.3,115.9,129.3,-13.4,1,0,0,0.5,2,14,-8.3,42,0.341,0.4,13.0,16.0,5,0,0.1,0,0,0,0,0,79.6,88,13,12,0.0,11,79.4,83,7,1,0.0,10,0.2,11,0.0,0,1,0.333,0.674,-0.341,0.625,0.7222222222222222,0.22727272727272727,0.42105263157894735,2.3333333333333335,6.333333333333333,-10.363636363636363,-7.421052631578948,0.3977272727272727,0.30116959064327486,12.696969696969697,13.75438596491228,-2.1,-5.1,2.9999999999999996,-0.07400000000000007,-0.133,0.05899999999999994,-5.200000000000003,-3.5,3.0999999999999943,-1.700000000000017,-1.7000000000000028,4.800000000000011,0.18604651162790697,0.047619047619047616,0.023255813953488372,0.3333333333333333,0.13842746400885936,0.14100000000000001,0.191,0.512
18447428,2026-01-19,BKN,PHX,PHX @ BKN,0,117,126,-9,243,12,28,0.3,2,0.2,1,0.2,-1,0.286,0.316,108.8,114.0,-5.3,106.0,114.4,-8.4,0,1,0,0.2,5,11,-5.3,40,25,17,0.595,6,0.6,3,0.6,1,0.737,0.478,114.4,111.7,2.6,112.0,106.8,5.2,1,0,0,0.429,9,7,2.6,42,-0.295,-0.4,-7.9,-13.6,-2,-1,-0.229,1,0,0,0,0,80.0,83,8,1,0.0,10,78.1,85,12,4,0.0,9,1.9,-3,0.0,1,0,0.595,0.3,0.295,0.2631578947368421,0.35,0.4166666666666667,0.8235294117647058,-7.7894736842105265,-2.2,-2.375,9.647058823529411,-0.1535087719298246,-0.47352941176470587,-5.4144736842105265,-11.847058823529412,-3.1000000000000005,2.6,-5.700000000000001,-0.09999999999999998,0.0050000000000000044,-0.10499999999999998,-2.799999999999997,-2.4000000000000057,-0.4000000000000057,4.900000000000006,-0.3999999999999915,-5.300000000000011,0.125,0.21428571428571427,0.275,0.16666666666666666,-0.08928571428571427,-0.030000000000000027,0.259,-0.192
18447427,2026-01-19,PHI,IND,IND @ PHI,1,113,104,9,217,22,18,0.55,6,0.6,2,0.4,-2,0.476,0.632,116.8,115.7,1.1,120.2,115.7,4.5,2,0,0,0.467,5,3,1.1,40,10,33,0.233,4,0.4,3,0.6,-1,0.333,0.105,110.2,118.4,-8.2,110.7,115.2,-4.5,1,0,0,0.333,3,16,-8.2,43,0.317,0.2,9.3,9.0,-1,1,0.134,0,0,0,0,0,78.8,84,10,5,0.0,9,78.7,85,12,9,0.0,11,0.1,-4,0.0,0,1,0.233,0.55,-0.31700000000000006,0.3181818181818182,0.8235294117647058,0.14285714285714285,0.42857142857142855,-3.9545454545454546,7.764705882352941,-10.107142857142858,-4.5,0.17532467532467533,0.3949579831932773,6.152597402597403,12.264705882352942,3.4,3.6999999999999993,-0.2999999999999994,-0.15000000000000002,0.367,-0.517,3.4000000000000057,0.5,0.0,3.200000000000003,2.9000000000000057,-3.200000000000003,0.125,0.06976744186046512,0.075,0.37209302325581395,0.055232558139534885,-0.15600000000000003,0.22800000000000004,0.371
18447430,2026-01-19,GSW,MIA,MIA @ GSW,1,135,112,23,247,23,19,0.548,7,0.7,4,0.8,3,0.727,0.35,116.2,113.4,2.8,120.0,113.9,6.1,1,0,0,0.333,9,4,2.8,42,22,20,0.524,5,0.5,2,0.4,1,0.682,0.35,119.5,117.9,1.6,117.3,119.5,-2.2,1,0,0,0.636,9,4,1.6,42,0.024,0.2,1.2,8.3,2,0,-0.303,0,0,0,0,0,76.9,84,10,3,0.0,11,77.6,84,12,2,0.0,10,-0.7,1,0.0,1,1,0.524,0.548,-0.02400000000000002,0.4,0.6666666666666666,0.4666666666666667,0.7272727272727273,-3.75,8.857142857142858,0.26666666666666666,5.7272727272727275,-0.06666666666666665,-0.06060606060606066,-4.016666666666667,3.12987012987013,3.3,-3.8000000000000003,7.1,0.252,-0.124,0.376,3.799999999999997,-2.200000000000003,-0.5,-1.5999999999999943,6.0,1.0999999999999943,0.21428571428571427,0.21428571428571427,0.09523809523809523,0.09523809523809523,0.0,0.377,0.3320000000000001,0.377
18447425,2026-01-19,DET,BOS,BOS @ DET,1,104,103,1,207,30,10,0.75,6,0.6,4,0.8,2,0.81,0.684,117.7,110.2,7.4,113.2,104.1,9.1,1,0,0,0.571,9,1,7.4,40,26,15,0.634,7,0.7,3,0.6,2,0.632,0.636,117.0,110.1,6.9,118.7,109.0,9.7,1,0,0,0.462,10,2,6.9,41,0.116,-0.1,0.5,-0.6,0,0,0.109,0,0,0,0,0,79.2,82,7,9,0.0,10,77.7,84,11,3,0.0,9,1.5,6,0.0,1,1,0.634,0.75,-0.11599999999999999,0.7647058823529411,0.7619047619047619,0.6,0.7,6.411764705882353,8.952380952380953,2.35,11.9,0.16470588235294115,0.06190476190476191,4.061764705882354,-2.947619047619048,1.6999999999999993,2.799999999999999,-1.0999999999999996,0.050000000000000044,-0.03400000000000003,0.08400000000000007,-4.5,1.7000000000000028,6.1000000000000085,1.0999999999999943,-6.200000000000003,5.000000000000014,0.225,0.24390243902439024,0.025,0.04878048780487805,-0.018902439024390233,0.126,-0.0040000000000000036,0.17400000000000004
18447424,2026-01-19,NYK,DAL,DAL @ NYK,0,97,114,-17,211,26,17,0.605,2,0.2,1,0.2,-3,0.773,0.429,118.5,114.9,3.7,110.6,117.7,-7.1,1,0,0,0.625,8,2,3.7,43,17,26,0.395,5,0.5,3,0.6,2,0.542,0.211,114.2,117.0,-2.9,116.5,115.6,0.9,1,0,0,0.538,2,5,-2.9,43,0.21,-0.3,6.6,-8.0,-5,0,0.087,0,0,0,0,0,78.1,84,10,6,0.0,8,78.1,83,12,5,0.0,10,0.0,1,0.0,0,1,0.395,0.605,-0.20999999999999996,0.4166666666666667,0.8333333333333334,0.38095238095238093,0.42857142857142855,-0.75,9.277777777777779,-3.4761904761904763,-0.8095238095238095,0.035714285714285754,0.4047619047619048,2.7261904761904763,10.087301587301589,-10.8,3.8,-14.600000000000001,-0.40499999999999997,0.20499999999999996,-0.6099999999999999,-7.900000000000006,2.299999999999997,-2.799999999999997,1.4000000000000057,-10.200000000000003,-4.200000000000003,0.18604651162790697,0.046511627906976744,0.046511627906976744,0.11627906976744186,0.13953488372093023,0.34400000000000003,0.33100000000000007,0.562
18447423,2026-01-19,CLE,OKC,OKC @ CLE,0,104,136,-32,240,24,19,0.558,7,0.7,3,0.6,2,0.583,0.526,120.0,117.4,2.6,121.5,116.2,5.3,2,0,0,0.5,7,3,2.6,43,34,8,0.81,7,0.7,4,0.8,-1,0.864,0.75,121.0,107.7,13.3,117.7,108.5,9.2,1,0,0,0.375,20,3,13.3,42,-0.252,0.0,-10.7,-3.9,3,1,0.125,0,0,0,0,0,78.4,83,10,5,0.0,10,78.1,85,10,6,0.0,11,0.3,-1,0.0,1,1,0.81,0.558,0.252,0.5833333333333334,0.5555555555555556,0.65,0.9523809523809523,3.5833333333333335,1.9444444444444444,11.4,15.476190476190476,-0.06666666666666665,-0.39682539682539675,-7.816666666666666,-13.531746031746032,2.6999999999999997,-4.100000000000001,6.800000000000001,0.041999999999999926,-0.010000000000000009,0.051999999999999935,1.5,-3.299999999999997,1.2000000000000028,-0.7999999999999972,4.799999999999997,2.0,0.16279069767441862,0.47619047619047616,0.06976744186046512,0.07142857142857142,-0.31339977851605755,0.05699999999999994,0.11399999999999999,-0.16700000000000004
